Orthogroup	Acidithiobacillus ferrooxidans YNTRS-40	Desulfocapsa sulfexigens DSM 10523	Desulfocapsa_06_corrosive	Desulfocapsa_13_biocide	Desulforhopalus vacuolatus DSM 9700	Desulfosediminicola flagellatus IMCC35005	Desulfosediminicola ganghwensis IMCC35004	Desulfotalea psychrophila LSv54	Desulfovibrio ferrophilus IS5	Desulfovibrio vulgaris DP4	Geobacter sulfurreducens PCA	Shewanella oneidensis MR-1	Total
OG0001683	0	1	2	2	0	1	1	0	1	0	0	0	8
OG0001684	0	1	2	2	0	1	1	0	1	0	0	0	8
OG0001685	0	2	1	1	1	1	1	1	0	0	0	0	8
OG0001686	0	1	1	2	1	2	1	0	0	0	0	0	8
OG0001687	0	1	1	0	1	1	1	1	1	1	0	0	8
OG0001688	0	1	1	1	0	1	2	0	0	0	1	1	8
OG0001689	0	1	1	1	0	1	1	0	1	1	1	0	8
OG0001690	0	1	1	1	0	1	1	1	1	0	1	0	8
OG0001691	0	1	1	1	0	1	1	1	1	0	1	0	8
OG0001692	0	1	1	1	0	1	1	0	0	0	0	3	8
OG0001693	0	1	1	1	1	1	1	1	0	0	0	1	8
OG0001694	0	1	1	1	1	1	1	0	2	0	0	0	8
OG0001695	0	1	1	2	0	1	0	0	1	1	0	1	8
OG0001696	0	1	0	0	1	1	2	1	1	1	0	0	8
OG0001697	0	1	4	1	0	0	2	0	0	0	0	0	8
OG0001698	0	1	1	0	1	1	1	0	1	1	1	0	8
OG0001699	0	1	1	1	1	1	1	0	1	0	1	0	8
OG0001700	0	1	1	0	1	1	1	1	0	0	1	1	8
OG0001701	0	1	1	0	1	1	1	1	1	1	0	0	8
OG0001702	0	1	1	0	0	1	1	0	1	3	0	0	8
OG0001703	0	1	1	0	1	1	1	1	1	1	0	0	8
OG0001704	0	2	2	2	0	1	1	0	0	0	0	0	8
OG0001705	0	1	2	1	1	1	1	1	0	0	0	0	8
OG0001706	0	1	1	1	1	1	1	1	0	0	1	0	8
OG0001707	0	1	1	1	1	1	1	2	0	0	0	0	8
OG0001708	0	1	1	1	0	0	1	1	1	1	0	1	8
OG0001709	0	1	1	1	1	1	1	1	0	0	1	0	8
OG0001710	0	1	1	1	0	1	0	1	0	0	0	3	8
OG0001711	0	1	1	1	0	1	1	1	0	0	1	1	8
OG0001712	0	1	1	1	1	1	0	0	1	1	1	0	8
OG0001713	0	1	1	1	1	1	1	0	1	1	0	0	8
OG0001714	0	1	1	1	0	2	2	1	0	0	0	0	8
OG0001715	0	1	1	0	1	1	1	1	1	1	0	0	8
OG0001716	0	1	2	0	1	1	0	0	1	2	0	0	8
OG0001717	0	1	1	0	1	1	1	1	1	1	0	0	8
OG0001718	0	1	1	0	1	1	1	1	1	1	0	0	8
OG0001719	0	1	1	0	1	1	1	1	1	1	0	0	8
OG0001720	0	1	1	1	1	1	1	1	0	0	1	0	8
OG0001721	0	1	1	0	1	1	1	1	1	1	0	0	8
OG0001722	0	1	1	1	0	1	1	1	1	0	0	1	8
OG0001723	0	1	1	2	0	1	1	1	1	0	0	0	8
OG0001724	0	2	2	2	0	2	0	0	0	0	0	0	8
OG0001725	0	1	1	1	1	1	1	0	1	0	0	1	8
OG0001726	0	1	1	1	1	1	1	0	1	0	0	1	8
OG0001727	0	1	0	3	0	1	0	0	1	1	1	0	8
OG0001728	0	1	1	1	1	1	2	0	1	0	0	0	8
OG0001729	0	1	0	0	1	1	1	1	0	1	1	1	8
OG0001730	0	1	1	1	0	1	1	1	1	1	0	0	8
OG0001731	0	1	1	1	0	1	1	1	1	1	0	0	8
OG0001732	0	1	1	1	0	1	1	1	0	0	2	0	8
OG0001733	0	1	1	1	0	1	1	0	1	1	1	0	8
OG0001734	0	1	1	1	1	1	1	2	0	0	0	0	8
OG0001735	0	1	1	1	1	1	1	1	0	0	1	0	8
OG0001736	0	1	1	1	0	1	1	0	2	0	0	1	8
OG0001737	0	2	1	1	0	2	1	1	0	0	0	0	8
OG0001738	0	1	1	2	1	1	1	1	0	0	0	0	8
OG0001739	0	1	1	1	0	1	1	0	1	1	0	1	8
OG0001740	0	1	0	1	1	1	1	1	1	0	1	0	8
OG0001741	0	1	0	1	1	1	1	1	1	0	1	0	8
OG0001742	0	1	1	2	0	1	1	0	1	1	0	0	8
OG0001743	0	1	1	1	1	2	1	1	0	0	0	0	8
OG0001744	0	1	1	1	1	3	1	0	0	0	0	0	8
OG0001745	0	1	1	1	1	1	1	1	0	0	0	1	8
OG0001746	0	1	1	1	1	1	1	1	0	0	0	1	8
OG0001747	0	1	1	1	0	1	0	1	1	1	1	0	8
OG0001748	0	1	1	1	0	1	0	1	1	0	1	1	8
OG0001749	0	1	1	2	0	1	0	1	0	0	1	1	8
OG0001750	0	1	1	1	0	1	0	1	1	1	1	0	8
OG0001751	0	1	1	1	0	1	0	1	1	0	1	1	8
OG0001752	0	1	1	1	1	1	1	1	0	0	1	0	8
OG0001753	0	1	1	1	1	1	1	2	0	0	0	0	8
OG0001754	0	1	1	2	1	1	1	1	0	0	0	0	8
OG0001755	0	1	1	1	1	1	1	1	0	0	0	1	8
OG0001756	0	1	1	1	1	1	1	1	0	0	0	1	8
OG0001757	0	1	1	1	0	1	1	1	1	1	0	0	8
OG0001758	0	1	1	1	1	1	1	1	0	0	1	0	8
OG0001759	0	1	1	1	1	1	1	1	0	0	1	0	8
OG0001760	0	1	1	1	1	1	1	1	0	0	1	0	8
OG0001761	0	1	1	1	1	1	1	1	0	0	1	0	8
OG0001762	0	1	1	1	1	1	1	1	0	0	1	0	8
OG0001763	0	1	2	2	0	1	1	0	0	0	0	1	8
OG0001764	0	1	1	1	1	1	1	1	0	0	1	0	8
OG0001765	0	1	0	1	0	1	1	0	0	2	2	0	8
OG0001766	0	2	1	0	0	1	1	1	0	0	0	2	8
OG0001767	0	1	1	0	0	4	2	0	0	0	0	0	8
OG0001768	0	1	1	1	1	1	1	1	0	1	0	0	8
OG0001769	0	1	1	1	1	1	1	1	0	0	0	1	8
OG0001770	0	1	1	1	0	1	1	1	1	0	1	0	8
OG0001771	0	1	1	1	1	1	1	1	1	0	0	0	8
OG0001772	0	1	1	0	1	1	1	1	1	1	0	0	8
OG0001773	0	1	1	1	2	1	1	1	0	0	0	0	8
OG0001774	0	1	1	1	1	1	1	1	0	0	0	1	8
OG0001775	0	1	2	1	0	2	2	0	0	0	0	0	8
OG0001776	0	1	3	0	1	0	0	0	0	1	1	1	8
OG0001777	0	1	0	1	1	1	1	0	1	1	0	1	8
OG0001778	0	1	1	1	1	1	1	1	0	1	0	0	8
OG0001779	0	1	1	1	1	1	1	1	0	0	1	0	8
OG0001780	0	1	2	1	1	1	1	1	0	0	0	0	8
OG0001781	0	1	2	2	0	1	1	0	1	0	0	0	8
OG0001782	0	1	1	1	1	2	0	1	0	0	1	0	8
OG0001783	0	0	1	1	0	1	1	0	1	1	1	1	8
OG0001784	0	0	1	1	0	1	1	2	1	0	0	1	8
OG0001785	0	0	1	1	0	1	2	0	1	0	0	2	8
OG0001786	0	0	1	1	0	2	0	0	0	0	1	3	8
OG0001787	0	0	1	2	0	1	1	0	1	1	0	1	8
OG0001788	0	0	1	1	1	1	1	1	1	1	0	0	8
OG0001789	0	0	3	3	0	0	0	0	2	0	0	0	8
OG0001790	0	0	1	1	0	1	1	0	2	1	1	0	8
OG0001791	0	0	1	1	0	0	0	0	2	4	0	0	8
OG0001792	0	0	1	1	0	1	1	0	1	3	0	0	8
OG0001793	0	0	1	1	0	1	2	1	1	1	0	0	8
OG0001794	0	0	1	3	0	0	0	0	0	0	2	2	8
OG0001795	0	0	3	0	0	0	2	1	0	0	1	1	8
OG0001796	0	0	2	1	0	2	1	0	1	1	0	0	8
OG0001797	0	0	1	1	1	3	1	1	0	0	0	0	8
OG0001798	0	0	1	1	0	1	1	1	1	1	0	1	8
OG0001799	0	0	1	0	1	1	1	1	1	1	0	1	8
OG0001800	0	0	1	1	0	1	1	1	1	0	1	1	8
OG0001801	0	0	1	1	0	1	1	1	1	0	1	1	8
OG0001802	0	0	1	1	1	1	1	1	0	0	0	2	8
OG0001803	0	0	1	1	1	1	1	1	0	0	2	0	8
OG0001804	0	0	1	1	0	1	1	1	1	1	0	1	8
OG0001805	0	0	0	1	0	1	3	2	0	0	0	1	8
OG0001806	0	0	0	1	1	2	2	2	0	0	0	0	8
OG0001807	0	0	0	2	0	2	1	0	1	1	0	1	8
OG0001808	0	0	0	2	0	3	2	1	0	0	0	0	8
OG0001809	0	0	0	1	0	1	2	2	0	1	0	1	8
OG0001810	0	0	0	1	0	2	1	0	1	1	1	1	8
OG0001811	0	0	0	2	0	2	1	0	1	1	0	1	8
OG0001812	0	0	0	0	2	1	1	1	1	1	0	1	8
OG0001813	0	0	0	0	1	2	2	1	2	0	0	0	8
OG0001814	0	0	0	0	0	1	6	0	0	0	1	0	8
OG0001815	0	0	0	0	0	2	2	1	1	1	0	1	8
OG0001816	0	0	0	0	0	2	2	0	1	1	1	1	8
OG0001817	0	0	0	0	0	2	0	0	3	1	0	2	8
OG0001818	0	0	0	0	0	2	1	0	0	0	4	1	8
OG0001819	4	0	0	0	0	1	0	0	0	0	0	2	7
OG0001820	2	0	0	0	0	1	0	1	1	0	1	1	7
OG0001821	1	1	0	1	0	1	0	0	1	0	1	1	7
OG0001822	1	1	1	0	1	1	1	0	0	0	0	1	7
OG0001823	1	0	0	0	0	0	0	0	1	1	1	3	7
OG0001824	7	0	0	0	0	0	0	0	0	0	0	0	7
OG0001825	1	1	1	1	0	1	1	0	0	0	1	0	7
OG0001826	2	0	0	0	0	2	1	2	0	0	0	0	7
OG0001827	1	0	0	0	1	1	0	1	0	1	0	2	7
OG0001828	1	1	1	0	0	1	1	0	1	1	0	0	7
OG0001829	2	0	0	0	3	0	0	0	0	1	0	1	7
OG0001830	7	0	0	0	0	0	0	0	0	0	0	0	7
OG0001831	1	0	0	0	0	1	2	0	0	1	1	1	7
OG0001832	1	0	0	0	0	1	2	0	1	1	1	0	7
OG0001833	1	2	1	1	0	1	1	0	0	0	0	0	7
OG0001834	1	0	1	1	1	0	0	0	0	0	1	2	7
OG0001835	1	1	1	0	0	0	0	1	1	1	1	0	7
OG0001836	2	0	1	1	0	0	0	0	0	0	0	3	7
OG0001837	1	0	0	0	1	1	1	1	0	0	1	1	7
OG0001838	1	0	0	0	1	2	1	1	0	0	0	1	7
OG0001839	1	0	0	0	0	1	1	2	0	0	1	1	7
OG0001840	1	1	1	0	1	1	1	0	0	0	0	1	7
OG0001841	1	0	0	0	0	1	1	0	1	1	1	1	7
OG0001842	1	1	1	1	1	1	1	0	0	0	0	0	7
OG0001843	2	0	0	1	1	0	0	0	1	1	0	1	7
OG0001844	1	0	0	0	0	1	1	1	1	1	0	1	7
OG0001845	1	0	0	0	0	1	1	1	1	1	0	1	7
OG0001846	1	0	0	0	0	0	0	0	1	1	2	2	7
OG0001847	2	0	1	1	0	0	1	0	0	0	1	1	7
OG0001848	1	1	0	1	0	1	1	0	1	0	1	0	7
OG0001849	6	0	0	0	0	0	0	0	1	0	0	0	7
OG0001850	1	0	0	0	1	2	1	1	0	0	0	1	7
OG0001851	1	1	0	1	0	1	1	1	0	0	0	1	7
OG0001852	3	1	1	0	0	0	1	0	0	0	1	0	7
OG0001853	1	1	0	0	0	1	1	1	0	0	2	0	7
OG0001854	1	1	1	1	0	1	1	0	1	0	0	0	7
OG0001855	3	0	0	0	1	0	0	2	0	0	1	0	7
OG0001856	1	0	1	0	0	1	1	1	1	1	0	0	7
OG0001857	2	0	1	2	0	0	0	1	0	0	0	1	7
OG0001858	1	1	1	1	0	0	0	0	0	1	1	1	7
OG0001859	1	0	1	0	0	0	0	0	1	1	1	2	7
OG0001860	2	1	0	0	1	1	0	0	0	0	1	1	7
OG0001861	5	0	0	0	0	0	0	0	0	0	0	2	7
OG0001862	2	0	0	0	2	2	0	0	0	0	0	1	7
OG0001863	1	1	1	2	0	1	0	0	0	0	0	1	7
OG0001864	1	1	1	0	0	0	1	1	0	0	0	2	7
OG0001865	1	1	1	1	0	1	1	0	0	1	0	0	7
OG0001866	1	0	0	0	2	1	0	3	0	0	0	0	7
OG0001867	1	0	0	0	0	3	1	2	0	0	0	0	7
OG0001868	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001869	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001870	0	2	2	1	0	1	1	0	0	0	0	0	7
OG0001871	0	2	1	2	0	1	1	0	0	0	0	0	7
OG0001872	0	1	1	2	0	1	1	1	0	0	0	0	7
OG0001873	0	1	1	1	0	1	1	1	0	0	0	1	7
OG0001874	0	1	1	1	0	1	1	0	1	1	0	0	7
OG0001875	0	1	1	1	0	1	1	0	0	0	2	0	7
OG0001876	0	1	2	1	0	2	0	1	0	0	0	0	7
OG0001877	0	1	1	1	0	2	1	1	0	0	0	0	7
OG0001878	0	1	1	0	0	1	1	1	1	1	0	0	7
OG0001879	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001880	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001881	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001882	0	1	2	1	1	1	1	0	0	0	0	0	7
OG0001883	0	1	1	0	0	1	1	1	1	1	0	0	7
OG0001884	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001885	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001886	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001887	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001888	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001889	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001890	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001891	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001892	0	2	0	0	0	2	0	0	0	0	3	0	7
OG0001893	0	1	1	0	0	1	1	1	1	0	0	1	7
OG0001894	0	2	2	1	0	1	0	1	0	0	0	0	7
OG0001895	0	1	1	1	0	1	1	1	0	0	0	1	7
OG0001896	0	1	1	0	0	1	1	1	1	0	0	1	7
OG0001897	0	2	1	0	0	0	0	0	0	1	1	2	7
OG0001898	0	1	1	2	0	1	1	0	0	0	1	0	7
OG0001899	0	1	1	1	1	0	0	0	1	1	1	0	7
OG0001900	0	2	1	1	0	1	1	0	0	1	0	0	7
OG0001901	0	1	1	0	1	1	0	2	0	0	1	0	7
OG0001902	0	1	1	0	1	1	1	1	0	0	0	1	7
OG0001903	0	2	3	1	0	0	0	0	0	0	0	1	7
OG0001904	0	1	1	1	1	1	1	0	0	1	0	0	7
OG0001905	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001906	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001907	0	2	1	1	0	1	1	1	0	0	0	0	7
OG0001908	0	1	1	1	0	1	1	1	0	0	0	1	7
OG0001909	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001910	0	1	1	1	0	2	1	0	0	0	1	0	7
OG0001911	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001912	0	1	1	1	0	2	1	1	0	0	0	0	7
OG0001913	0	1	1	1	0	1	1	1	0	0	0	1	7
OG0001914	0	1	0	3	0	1	1	1	0	0	0	0	7
OG0001915	0	1	1	2	0	1	1	1	0	0	0	0	7
OG0001916	0	1	2	1	0	1	0	0	0	0	0	2	7
OG0001917	0	1	0	0	0	1	2	1	1	0	0	1	7
OG0001918	0	1	1	1	0	1	1	0	1	0	1	0	7
OG0001919	0	1	1	0	0	2	2	1	0	0	0	0	7
OG0001920	0	1	1	0	0	2	2	1	0	0	0	0	7
OG0001921	0	1	2	0	0	1	1	0	1	1	0	0	7
OG0001922	0	1	0	0	0	2	0	0	2	2	0	0	7
OG0001923	0	1	1	1	0	1	1	0	1	1	0	0	7
OG0001924	0	1	1	0	1	1	1	0	0	1	1	0	7
OG0001925	0	1	1	0	1	1	1	0	1	1	0	0	7
OG0001926	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001927	0	1	1	2	0	1	1	1	0	0	0	0	7
OG0001928	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001929	0	1	1	1	0	1	1	0	1	1	0	0	7
OG0001930	0	1	1	1	1	1	1	0	0	0	1	0	7
OG0001931	0	1	1	1	0	1	1	0	1	1	0	0	7
OG0001932	0	1	0	1	1	0	0	1	1	1	1	0	7
OG0001933	0	1	1	1	0	1	1	0	1	1	0	0	7
OG0001934	0	1	2	1	1	1	1	0	0	0	0	0	7
OG0001935	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001936	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001937	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001938	0	1	1	2	0	1	1	1	0	0	0	0	7
OG0001939	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001940	0	1	1	1	0	1	1	1	1	0	0	0	7
OG0001941	0	1	1	1	0	2	1	1	0	0	0	0	7
OG0001942	0	1	1	0	1	1	1	0	1	1	0	0	7
OG0001943	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001944	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001945	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001946	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001947	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001948	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001949	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001950	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001951	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001952	0	1	2	3	0	0	0	0	0	0	1	0	7
OG0001953	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001954	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001955	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001956	0	1	2	1	0	1	1	1	0	0	0	0	7
OG0001957	0	1	0	0	0	2	2	0	2	0	0	0	7
OG0001958	0	1	1	1	0	1	1	1	0	0	1	0	7
OG0001959	0	1	1	1	0	1	1	0	0	0	0	2	7
OG0001960	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001961	0	1	1	0	0	1	1	1	0	0	0	2	7
OG0001962	0	1	1	1	0	1	2	0	1	0	0	0	7
OG0001963	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001964	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001965	0	1	1	1	1	1	1	0	0	0	1	0	7
OG0001966	0	1	0	0	0	2	1	0	1	1	1	0	7
OG0001967	0	1	1	1	1	1	1	0	0	0	0	1	7
OG0001968	0	1	2	1	0	1	0	0	1	0	0	1	7
OG0001969	0	1	2	2	0	0	0	0	0	0	2	0	7
OG0001970	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001971	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001972	0	1	1	1	0	1	1	0	1	1	0	0	7
OG0001973	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001974	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001975	0	1	1	1	0	1	1	0	1	1	0	0	7
OG0001976	0	2	1	1	1	1	1	0	0	0	0	0	7
OG0001977	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001978	0	1	1	1	0	0	0	1	1	1	1	0	7
OG0001979	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001980	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001981	0	1	1	1	0	1	1	0	0	0	1	1	7
OG0001982	0	1	1	0	0	1	2	2	0	0	0	0	7
OG0001983	0	2	1	1	0	1	1	0	0	0	0	1	7
OG0001984	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001985	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001986	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001987	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001988	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001989	0	1	1	1	0	1	1	0	1	0	0	1	7
OG0001990	0	1	0	0	1	0	1	1	1	1	1	0	7
OG0001991	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001992	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001993	0	1	2	2	0	0	0	0	1	1	0	0	7
OG0001994	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001995	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001996	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001997	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0001998	0	1	1	1	0	1	1	0	1	1	0	0	7
OG0001999	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0002000	0	1	2	1	0	1	0	1	0	0	1	0	7
OG0002001	0	1	1	1	0	1	0	1	0	0	1	1	7
OG0002002	0	1	1	1	0	1	0	1	0	0	1	1	7
OG0002003	0	1	1	0	0	1	1	1	0	0	1	1	7
OG0002004	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0002005	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0002006	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0002007	0	1	1	2	0	1	1	0	0	0	0	1	7
OG0002008	0	1	1	1	0	1	1	0	1	0	1	0	7
OG0002009	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0002010	0	1	1	1	1	1	1	0	0	0	1	0	7
OG0002011	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0002012	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0002013	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0002014	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0002015	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0002016	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0002017	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0002018	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0002019	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0002020	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0002021	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0002022	0	1	1	3	1	1	0	0	0	0	0	0	7
OG0002023	0	1	1	1	1	1	0	0	1	1	0	0	7
OG0002024	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0002025	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0002026	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0002027	0	1	1	1	1	0	0	1	1	1	0	0	7
OG0002028	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0002029	0	1	1	0	1	1	1	1	0	0	0	1	7
OG0002030	0	1	1	0	1	1	1	1	0	0	1	0	7
OG0002031	0	1	0	0	0	1	2	0	0	1	2	0	7
OG0002032	0	1	1	0	0	1	1	1	0	0	1	1	7
OG0002033	0	1	1	0	1	1	1	2	0	0	0	0	7
OG0002034	0	1	1	1	0	2	1	0	1	0	0	0	7
OG0002035	0	1	1	2	0	1	1	0	1	0	0	0	7
OG0002036	0	1	1	1	1	1	1	0	0	0	0	1	7
OG0002037	0	1	1	1	1	1	1	1	0	0	0	0	7
OG0002038	0	1	0	0	0	2	1	0	0	0	1	2	7
OG0002039	0	1	1	1	0	1	1	1	1	0	0	0	7
OG0002040	0	1	1	1	0	1	1	0	1	0	1	0	7
OG0002041	0	0	1	1	0	1	1	1	0	1	1	0	7
OG0002042	0	0	1	0	1	0	2	0	1	1	1	0	7
OG0002043	0	0	6	1	0	0	0	0	0	0	0	0	7
OG0002044	0	0	2	1	0	1	0	0	1	0	2	0	7
OG0002045	0	0	2	0	0	1	0	0	2	1	1	0	7
OG0002046	0	0	1	1	1	1	1	1	0	0	1	0	7
OG0002047	0	0	1	2	1	0	1	1	0	0	0	1	7
OG0002048	0	0	1	1	0	1	1	1	0	0	0	2	7
OG0002049	0	0	1	1	0	1	1	1	0	0	0	2	7
OG0002050	0	0	1	1	0	1	1	1	1	0	0	1	7
OG0002051	0	0	1	1	1	1	1	0	1	1	0	0	7
OG0002052	0	0	3	1	0	1	1	0	0	0	1	0	7
OG0002053	0	0	2	5	0	0	0	0	0	0	0	0	7
OG0002054	0	0	2	1	1	1	1	1	0	0	0	0	7
OG0002055	0	0	1	1	0	1	1	0	1	0	2	0	7
OG0002056	0	0	1	1	0	2	1	0	0	1	1	0	7
OG0002057	0	0	1	1	1	2	1	0	1	0	0	0	7
OG0002058	0	0	1	1	1	1	1	1	0	1	0	0	7
OG0002059	0	0	1	1	1	1	1	1	0	1	0	0	7
OG0002060	0	0	1	0	1	2	2	0	1	0	0	0	7
OG0002061	0	0	1	1	2	1	1	1	0	0	0	0	7
OG0002062	0	0	1	0	1	1	1	1	0	0	1	1	7
OG0002063	0	0	1	0	0	1	1	0	0	0	3	1	7
OG0002064	0	0	1	0	1	0	0	1	0	3	1	0	7
OG0002065	0	0	1	1	0	1	2	0	1	1	0	0	7
OG0002066	0	0	1	0	0	1	2	1	1	0	1	0	7
OG0002067	0	0	1	2	0	3	0	1	0	0	0	0	7
OG0002068	0	0	1	1	1	1	1	0	1	0	0	1	7
OG0002069	0	0	1	1	2	1	0	1	0	0	1	0	7
OG0002070	0	0	0	1	1	1	0	1	2	0	1	0	7
OG0002071	0	0	0	1	1	2	2	1	0	0	0	0	7
OG0002072	0	0	0	1	1	1	2	2	0	0	0	0	7
OG0002073	0	0	0	1	0	1	0	1	1	0	2	1	7
OG0002074	0	0	0	1	1	1	2	0	1	0	0	1	7
OG0002075	0	0	0	3	2	0	0	0	1	1	0	0	7
OG0002076	0	0	0	1	2	0	1	0	0	0	2	1	7
OG0002077	0	0	0	1	0	2	0	0	0	0	3	1	7
OG0002078	0	0	0	0	1	1	1	1	1	1	0	1	7
OG0002079	0	0	0	0	1	1	1	1	2	0	0	1	7
OG0002080	0	0	0	0	2	0	0	1	1	0	0	3	7
OG0002081	0	0	0	0	1	1	1	1	1	1	1	0	7
OG0002082	0	0	0	0	1	1	1	0	1	1	1	1	7
OG0002083	0	0	0	0	1	1	1	2	0	0	1	1	7
OG0002084	0	0	0	0	1	1	1	1	1	1	1	0	7
OG0002085	0	0	0	0	2	1	1	1	1	1	0	0	7
OG0002086	0	0	0	0	1	1	1	1	1	1	0	1	7
OG0002087	0	0	0	0	1	1	1	1	1	1	1	0	7
OG0002088	0	0	0	0	1	0	2	0	2	1	0	1	7
OG0002089	0	0	0	0	1	0	1	1	1	2	0	1	7
OG0002090	0	0	0	0	1	1	1	1	1	0	1	1	7
OG0002091	0	0	0	0	1	0	0	1	1	1	1	2	7
OG0002092	0	0	0	0	1	2	1	2	0	0	0	1	7
OG0002093	0	0	0	0	0	4	3	0	0	0	0	0	7
OG0002094	0	0	0	0	0	2	3	0	1	0	0	1	7
OG0002095	0	0	0	0	0	1	1	0	2	2	1	0	7
OG0002096	0	0	0	0	0	1	1	0	1	1	3	0	7
OG0002097	0	0	0	0	0	1	2	1	2	1	0	0	7
OG0002098	0	0	0	0	0	1	1	1	1	1	1	1	7
OG0002099	0	0	0	0	0	1	0	5	1	0	0	0	7
OG0002100	0	0	0	0	0	1	2	0	1	1	0	2	7
OG0002101	0	0	0	0	0	0	1	0	0	0	0	6	7
OG0002102	0	0	0	0	0	0	0	0	7	0	0	0	7
OG0002103	1	0	0	0	0	0	0	0	1	1	2	1	6
OG0002104	1	1	0	0	1	0	0	0	0	1	2	0	6
OG0002105	1	1	1	0	0	1	0	0	0	0	1	1	6
OG0002106	1	1	1	1	0	1	1	0	0	0	0	0	6
OG0002107	1	1	3	0	0	0	0	0	0	0	0	1	6
OG0002108	1	1	1	1	1	0	0	0	0	0	1	0	6
OG0002109	1	0	0	0	0	1	0	0	1	1	1	1	6
OG0002110	1	1	0	0	0	0	0	0	0	0	0	4	6
OG0002111	2	0	0	0	0	1	1	0	0	1	0	1	6
OG0002112	1	0	0	0	0	0	0	0	1	1	1	2	6
